"Species","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980","1979","1978","1977","1976","1975","1974","1973","1972","1971","1970","1969","1968","1967","1966","1965","1964","1963","1962","1961","1960","1959","1958","1957","1956","1955","1954","1953","1952","1951","1950","1949","1948","1947","1946","1945","1944","1943","1942","1941","1940","1939","1938","1937","1936","1935","1934","1933","1932","1931","1930","1928","1926","1925","1924","1922","1921"
"Short-eared Owl",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1,13,10,5,0,6,11,1,13,62,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boreal Owl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Saw-whet Owl",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"cw",0,1,0,0,1,"cw",0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"owl sp.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belted Kingfisher",8,8,4,8,7,6,1,6,4,10,5,5,6,10,9,4,1,6,5,4,8,7,3,4,9,5,5,6,10,10,5,8,7,10,7,10,6,6,4,4,4,5,6,7,13,10,4,5,5,2,4,5,4,2,2,10,3,3,10,4,1,3,5,6,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"kingfisher sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red-headed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,"cw",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Red-bellied Woodpecker",84,83,84,49,61,82,42,60,47,33,29,12,15,9,7,0,1,6,1,6,7,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow-bellied Sapsucker",0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,"cw",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,2,1,2,0,"cw",0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Downy Woodpecker",237,222,230,181,184,217,228,308,323,204,236,175,180,187,146,161,81,169,153,163,176,124,86,101,112,112,154,165,164,163,140,130,124,157,153,213,160,115,112,145,66,130,97,118,180,210,150,110,210,100,98,120,280,110,196,155,87,158,130,55,55,50,66,80,103,100,41,56,58,62,23,63,44,78,60,55,48,70,35,29,41,19,11,29,17,13,15,27,8,8,23,2
"Hairy Woodpecker",95,96,61,68,60,60,73,90,119,75,71,57,54,64,53,51,26,36,36,45,56,29,30,40,35,33,31,39,24,30,38,40,25,33,34,32,30,23,21,32,35,34,21,27,42,43,29,23,60,31,58,36,120,26,83,47,15,51,80,33,14,31,26,25,24,19,10,12,13,21,13,14,15,15,10,14,17,18,15,0,4,1,1,4,6,3,4,3,3,1,6,0
"American Three-toed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-backed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,1,2,3,0,0,1,"cw",1,0,3,0,0,"cw",0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",5,0,0,3,0,6,0,0,0,13,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,0,6,2,6,5,1,3,1,0,1,0,0,0,2,0,0,1,0
"Northern Flicker (Yellow-shafted)",0,4,5,0,7,0,8,10,8,0,16,0,0,12,8,12,16,17,17,8,13,29,2,6,38,9,17,20,17,29,0,42,13,9,11,52,35,23,6,6,4,11,4,7,29,9,8,6,19,11,8,7,6,2,11,2,2,4,2,5,1,3,2,7,4,14,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pileated Woodpecker",8,7,4,1,3,7,7,13,7,9,14,4,6,10,1,4,1,4,3,1,3,6,4,3,6,4,1,8,5,6,2,3,4,4,1,4,3,3,1,3,3,3,2,"cw",2,4,4,3,4,2,2,4,6,1,"cw",2,2,1,3,0,0,0,0,0,0,"cw",0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"woodpecker sp.",0,1,1,0,0,0,0,0,3,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Kestrel",8,5,5,8,8,16,16,25,15,27,15,7,24,18,21,18,9,25,28,12,20,13,12,12,43,18,10,39,47,45,14,32,12,24,33,25,26,14,9,38,14,30,24,14,43,43,38,25,50,11,17,33,43,17,44,39,5,33,27,18,14,25,14,13,6,10,13,4,5,6,4,2,5,0,3,2,3,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0
"American Kestrel (Northern)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"Merlin",7,4,5,4,3,1,3,2,3,3,3,"cw",1,3,1,2,"cw",0,0,1,1,0,1,"cw",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,1,"cw",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gyrfalcon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peregrine Falcon",3,4,4,3,4,5,3,4,4,3,6,4,2,2,1,2,2,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eastern Phoebe",0,1,0,"cw",0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"phoebe sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Shrike",1,1,5,1,4,4,7,4,8,3,0,3,2,4,1,8,3,5,4,2,14,2,1,0,2,5,2,4,3,6,2,6,1,6,5,1,2,10,8,14,3,6,8,12,4,15,15,8,8,7,6,13,6,4,21,6,1,3,7,13,5,9,5,0,1,1,6,2,"cw",1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Gray Jay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Blue Jay",331,290,449,155,257,427,354,527,376,474,454,288,148,369,269,357,97,336,183,374,397,498,156,191,245,269,303,293,162,343,223,432,139,259,190,243,324,174,173,230,80,165,134,220,360,300,210,100,360,240,200,230,260,150,174,205,90,213,167,87,97,78,60,83,83,93,64,71,66,41,53,46,78,55,61,43,82,33,80,18,20,20,6,52,14,13,3,8,3,2,13,3
"American Crow",682,768,471,495,734,984,703,657,632,518,1734,1856,3214,6110,1049,1154,1249,3050,1937,1195,4140,3074,1446,3057,5000,4293,2635,4687,3384,2716,3117,2006,2368,3565,7000,1900,2600,4000,900,3180,2200,4000,1603,2200,3200,3200,1800,2200,1300,2700,2400,1800,1200,500,1400,604,315,380,542,85,74,2,38,2,2,8,1,3,5,0,0,0,0,7,0,0,0,0,0,0,0,5,5,3,1,1,0,0,0,0,0,0
"crow sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,6,15,2,82,69,22,10,0,0,0,0,0,0,4,4,0,21,"cw"
"Common Raven",3,2,0,4,2,2,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Horned Lark",2,2,4,"cw",18,72,0,84,1,0,3,"cw",9,52,20,101,4,106,2,15,2,35,16,6,50,20,27,33,6,0,16,"cw",132,0,3,217,0,36,1,150,170,62,0,6,0,16,4,11,6,0,0,0,2,15,3,8,"cw",20,0,0,4,0,2,0,1,0,0,1,1,3,0,19,6,8,0,0,0,0,0,0,9,0,0,3,0,0,60,0,0,0,0,0
"Horned Lark (Eastern dark Group)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"Barn Swallow",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-capped Chickadee",1578,1182,961,1315,1444,1541,1918,1862,2228,2013,2109,1348,1537,1070,1251,1057,1111,1588,1322,1069,1711,1486,875,1070,1227,1151,959,1411,1483,1606,926,1011,962,1305,1040,1004,1083,802,800,740,425,611,553,682,790,500,620,720,630,440,820,660,1200,800,1670,544,472,366,622,373,274,521,243,474,459,310,292,230,234,440,178,139,389,204,0,0,0,351,124,124,151,53,65,153,75,69,98,26,32,"cw",26,9
"Boreal Chickadee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chickadee sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,123,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tufted Titmouse",4,1,1,1,0,1,0,1,0,0,0,1,1,"cw",1,"cw",3,1,1,2,1,0,0,0,3,0,1,2,1,0,0,0,1,0,1,0,"cw",1,0,0,2,2,2,1,2,4,0,5,2,4,2,5,8,4,6,0,0,0,0,0,"cw",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Red-breasted Nuthatch",12,34,9,69,21,38,31,27,98,38,50,36,81,5,24,28,13,4,37,2,33,29,10,1,13,8,30,20,72,11,10,22,11,17,20,17,5,10,16,26,6,18,1,9,11,15,18,6,5,14,11,5,26,8,7,1,8,14,15,2,10,8,4,0,3,2,4,0,1,0,"cw",0,2,1,1,0,4,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0
"White-breasted Nuthatch",239,254,135,161,165,201,257,256,285,170,286,160,207,125,175,69,121,146,136,99,204,113,82,77,174,122,156,126,176,137,146,115,98,119,86,134,123,62,84,61,59,76,63,66,160,96,95,96,82,110,79,100,180,56,144,41,87,43,122,8,18,47,25,47,51,42,29,27,22,61,13,35,61,27,39,39,60,69,40,29,21,3,8,22,21,19,9,18,8,0,13,2
"Brown Creeper",19,18,15,10,14,24,53,26,10,19,10,27,13,17,16,3,5,16,29,43,36,54,10,12,10,16,6,9,58,29,25,97,19,88,23,18,55,29,9,23,2,21,28,28,34,44,26,13,67,10,14,26,47,59,22,35,32,72,31,34,25,14,18,22,7,35,18,29,22,14,2,18,18,9,2,18,5,12,13,4,5,3,1,3,4,13,"cw",0,1,0,9,1
"House Wren",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Winter Wren",16,17,25,11,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Pacific/Winter Wren",0,0,0,0,0,0,38,14,8,13,15,16,10,8,2,4,3,7,13,12,10,19,13,8,11,3,5,5,3,8,2,18,2,8,3,2,1,0,1,8,3,8,15,8,15,11,5,0,6,2,2,6,23,5,8,10,12,0,"cw",1,2,4,2,9,10,15,"cw",3,9,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0
"Marsh Wren","cw","cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"cw",0,0,4,0,2,0,0,0,1,0,2,"cw",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carolina Wren",64,52,38,49,44,33,52,40,30,35,28,14,18,24,5,5,1,6,2,7,1,2,"cw",13,9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,"cw",0,1,1,0,0,0,0,0,0,0,1,"cw",2,"cw",2,1,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Blue-gray Gnatcatcher",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Golden-crowned Kinglet",14,55,48,11,20,69,67,54,18,26,47,54,33,29,19,30,10,35,84,36,39,104,48,7,8,16,12,16,14,29,39,213,62,90,18,42,56,8,14,38,0,25,42,70,74,63,27,61,120,10,20,99,97,69,97,79,15,145,46,40,12,19,25,38,3,28,7,15,38,22,2,22,95,11,5,15,12,10,8,0,7,1,1,5,1,"cw","cw",11,0,8,28,0
"Ruby-crowned Kinglet",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,"cw",0,0,0,"cw",0,0,0,"cw",0,0,0,3,3,0,1,0,0,1,0,1,1,0,0,0,6,0,1,0,5,0,5,5,0,2,0,1,0,1,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Eastern Bluebird",14,10,42,32,52,13,9,21,41,21,13,13,13,52,10,11,23,26,45,"cw",3,6,0,3,13,6,10,5,10,4,0,3,0,1,"cw",0,0,0,0,0,0,0,0,"cw",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swainson's Thrush",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hermit Thrush",1,2,2,0,1,3,3,6,5,4,4,2,1,11,2,4,0,1,4,0,2,1,0,2,6,1,2,0,0,0,1,5,1,0,2,3,3,6,0,3,1,3,0,2,2,0,0,0,0,0,1,0,1,0,1,0,"cw",0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Robin",294,77,478,130,806,647,323,1587,369,172,1255,140,343,843,107,481,139,903,104,611,20,775,7,41,97,71,55,96,28,174,56,614,30,40,20,309,79,396,10,90,6,32,16,142,57,12,56,29,39,2,16,10,20,9,18,6,8,10,2,10,3,2,6,1,2,6,2,4,8,5,0,2,1,6,4,1,1,10,4,0,2,0,4,1,1,"cw",1,3,0,0,2,1
"Varied Thrush",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"thrush sp.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gray Catbird",0,0,0,0,0,0,"cw","cw",0,1,0,1,1,1,0,0,1,1,0,"cw",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,1,0,0,"cw",1,0,0,0,0,0,0,1,"cw","cw",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown Thrasher",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,1,5,0,1,1,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mockingbird",10,20,13,14,26,14,28,28,29,22,17,13,32,29,21,24,11,35,13,9,15,12,5,22,44,14,9,14,18,8,1,2,4,5,19,8,5,3,2,2,5,3,1,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,"cw","cw",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"European Starling",5377,8342,13414,2240,16338,9671,10994,8099,11388,17876,11886,8525,14855,19446,23383,3570,18180,23400,27006,16848,34000,38950,38945,59600,43100,66000,46650,1764,23500,35000,27100,71000,70000,72000,65000,73000,65000,21500,3850,43000,15000,30000,40000,43000,35000,25000,20000,26000,20000,3200,3700,4200,4100,4200,3300,1300,900,3100,7500,1740,2900,1700,3250,2000,2300,3075,916,2479,2504,3420,358,1489,473,1689,836,1103,451,1798,886,132,715,550,780,500,138,679,1714,264,4,1,0,0
"American Pipit",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"cw",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bohemian Waxwing",0,0,0,"cw",0,42,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cw",0,0,0,0,0,0
"Cedar Waxwing",294,75,180,104,576,1136,443,322,344,142,193,127,473,629,400,330,247,193,501,229,118,410,303,178,420,256,354,380,151,445,134,609,234,236,206,1030,235,266,118,600,51,145,1,275,240,85,110,38,250,47,63,28,100,55,52,23,73,203,12,17,34,7,47,46,21,68,23,25,278,0,3,34,10,77,0,71,31,0,101,0,0,72,0,46,100,"cw",0,55,1,15,12,0
"Lapland Longspur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,0,4,0,1,0,0,0,"cw",0,0,0,0,0,0,0,9,8,0,2,4,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
