"Species","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980","1979","1978","1977","1976","1975","1974","1973","1972","1971","1970","1969","1968","1967","1966","1965","1964","1963","1962","1961","1960","1959","1958","1957","1956","1955","1954","1953","1952","1951","1950","1949","1948","1947","1946","1945","1944","1943","1942","1941","1940","1939","1938","1937","1936","1935","1934","1933","1932","1931","1930","1928","1926","1925","1924","1922","1921"
"Snow Bunting","cw",0,188,1,2,259,126,243,14,158,150,152,155,25,3,103,65,6,123,217,329,2,13,31,67,286,184,84,14,32,30,4,437,3,1060,1150,0,192,2,340,13,190,56,10,3,140,30,950,100,40,4,0,8,43,260,58,8,29,3,35,2,0,"cw",0,468,75,0,0,26,320,1,405,0,33,1,37,0,4,50,91,230,0,15,25,0,1,0,0,0,0,2,0
"Ovenbird",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-and-white Warbler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orange-crowned Warbler",0,0,"cw",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nashville Warbler",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Common Yellowthroat",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"cw",0,"cw",0,1,2,0,0,0,0,1,1,3,2,0,0,3,1,1,0,0,0,0,"cw",1,0,0,0,0,0,0,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"yellowthroat sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Warbler (Western)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pine Warbler",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow-rumped Warbler (Myrtle)",0,3,3,1,5,0,6,"cw",3,0,0,0,1,0,0,0,0,1,8,2,0,3,0,0,1,0,1,0,0,1,0,1,0,3,0,0,3,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,1,1,1,3,0,1,1,0,0,0,"cw","cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-throated Gray Warbler",0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wilson's Warbler",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow-breasted Chat",0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Tree Sparrow",456,289,487,473,258,940,402,1390,786,900,701,468,296,519,294,321,387,548,658,376,709,364,464,291,398,792,422,662,399,766,1124,568,593,643,460,836,328,404,650,820,520,586,866,542,950,710,1100,920,1000,700,520,970,2600,660,1300,770,630,716,400,1380,586,223,501,407,306,695,466,377,518,610,69,236,221,229,291,372,322,561,411,334,173,187,80,150,170,289,40,107,53,44,119,12
"Chipping Sparrow",0,0,2,"cw",0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Field Sparrow",0,0,0,0,2,0,0,0,0,3,4,4,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,1,0,7,0,3,0,0,0,7,0,2,1,1,5,4,4,3,1,2,12,11,11,12,53,2,3,2,3,1,2,0,8,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fox Sparrow",1,1,0,0,2,0,1,0,0,1,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dark-eyed Junco",1024,0,0,0,915,1285,615,1954,1404,1321,1446,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco (Slate-colored)",0,742,852,1175,0,0,0,0,0,0,0,0,1397,1257,705,592,623,1037,901,736,705,698,622,564,761,557,725,737,664,696,0,1136,707,692,567,750,530,372,660,630,550,730,1077,600,1200,580,490,620,710,410,470,910,1900,960,1700,940,700,610,287,820,731,226,389,391,231,636,415,396,875,760,87,318,195,356,0,0,0,417,206,73,111,58,120,137,157,151,250,12,7,5,0,0
"Dark-eyed Junco (Oregon)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1,0,2,1,1,0,3,1,2,2,3,4,1,2,1,0,0,"cw",0,0,0,0,0,2,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco (White-winged)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"White-crowned Sparrow",3,2,2,4,1,5,0,9,37,18,7,52,1,1,12,1,0,1,1,5,7,12,1,13,0,3,1,0,0,0,"cw",6,3,0,3,0,1,"cw",0,0,1,0,3,1,2,2,2,1,1,0,4,0,16,2,23,13,0,0,0,1,"cw",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harris's Sparrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"White-throated Sparrow",28,76,51,58,66,113,57,124,45,76,213,39,115,152,21,40,43,63,23,18,13,41,4,39,10,4,12,12,5,36,10,84,29,17,29,134,15,7,14,22,5,11,9,22,28,13,11,1,8,1,2,14,9,7,4,2,7,2,1,0,4,0,0,2,2,1,0,"cw",1,4,0,1,1,0,0,0,0,0,2,0,1,0,0,"cw",0,0,0,0,0,0,0,0
"Vesper Sparrow",0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"cw",0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Savannah Sparrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Song Sparrow",12,12,21,21,22,23,18,74,25,35,48,35,23,40,31,45,19,48,29,61,70,38,18,39,59,38,39,63,53,33,46,68,38,63,53,86,48,41,40,158,89,56,54,82,120,60,73,83,89,71,62,78,290,83,143,168,162,157,62,69,34,13,27,26,22,37,24,20,54,33,4,31,40,12,12,43,7,19,6,16,11,0,0,0,0,"cw",9,1,1,5,0,0
"Song Sparrow (melodia/atlantica)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,10,0,0,0,0,0,0,0
"Lincoln's Sparrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swamp Sparrow",2,6,3,0,2,6,4,8,4,6,8,5,9,3,5,6,3,7,8,13,27,11,10,4,11,14,2,9,9,13,2,12,8,9,9,14,9,6,2,73,13,4,9,10,8,11,16,14,26,7,12,13,34,6,19,19,17,7,14,4,4,4,8,6,5,2,1,4,5,3,0,4,2,0,1,2,4,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0
"Eastern Towhee",1,1,0,0,0,1,0,0,0,"cw",0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",1,1,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spotted/Eastern Towhee (Rufous-sided Towhee)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3,0,2,1,2,5,1,0,0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"towhee sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sparrow sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,189,180,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
"Northern Cardinal",424,419,486,489,429,545,480,619,672,586,598,551,425,495,573,505,473,554,472,475,441,353,304,371,329,370,371,362,268,255,277,252,222,255,195,332,247,132,164,238,166,212,213,223,320,210,170,160,170,200,230,150,360,260,197,247,149,193,156,116,86,67,83,104,113,88,76,80,54,54,35,63,52,28,22,29,14,26,9,6,6,2,2,2,"cw",1,0,0,0,0,0,0
"Rose-breasted Grosbeak",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-headed Grosbeak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red-winged Blackbird",5,2,2,21,1,0,8,11,2,7,3,11,0,2,2,6,11,7,4,1,4,43,0,0,15,1,2,12,4,5,1,31,0,13,4,1,17,5,25,2,"cw",7,2,7,53,38,23,0,17,11,15,68,14,16,14,12,6,8,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"Eastern Meadowlark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"cw",6,1,1,14,25,0,1,1,37,13,129,42,9,1,"cw",16,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0
"Western/Eastern Meadowlark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,1,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11,0,0,1,15,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"Rusty Blackbird",0,0,"cw",0,13,0,0,0,0,"cw",0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,2,1,0,1,0,4,5,2,3,"cw",17,2,7,0,5,6,1,0,22,2,8,10,17,7,0,1,0,0,2,"cw",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Common Grackle",1,0,1,0,"cw",0,0,2,1,2,1,2,0,1,0,"cw","cw","cw",1,1,2,6,0,0,"cw",0,0,3,0,0,1,1,8,1,2,1,7,1,5,3,4,4,9,13,8,1,7,2,20,5,2,10,7,9,6,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Common Grackle (Purple)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"grackle sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brown-headed Cowbird","cw",8,27,7,"cw",3,0,44,1,46,5,13,8,18,5,77,4,46,182,15,82,53,12,8,59,1,5,2,0,9,47,15,4,0,17,11,"cw",3,22,23,7,21,2,2,5,47,15,0,1,3,3,15,4,5,89,2,16,5,0,0,0,0,2,0,0,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bullock's/Baltimore Oriole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"blackbird sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pine Grosbeak",0,0,0,1,0,0,0,0,84,0,0,0,0,0,2,0,0,0,1,0,15,0,8,0,0,0,0,"cw",0,1,209,0,19,0,25,15,2,0,174,0,70,0,1,354,10,5,13,60,0,1,130,0,0,0,147,0,0,0,17,0,11,4,0,0,42,0,0,0,0,4,"cw",0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0
"House Finch",291,429,406,608,530,632,330,601,470,442,386,388,478,539,627,743,537,780,448,303,1054,914,554,990,1509,1614,1669,1257,684,422,342,170,239,95,"cw",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Purple Finch",1,0,1,3,41,4,2,3,3,2,3,4,12,0,3,20,0,0,2,9,2,12,0,10,0,22,16,8,5,24,18,76,16,56,5,11,7,47,12,49,4,3,15,9,34,29,21,10,3,16,14,84,22,59,58,36,"cw",15,34,0,6,25,66,22,33,73,"cw",37,9,9,0,4,0,2,0,7,21,2,34,0,0,0,0,0,0,5,0,0,0,0,20,0
"Purple Finch (Eastern)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw","cw",3,0,0,0,0,0,0,0
"Haemorhous sp.",0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red Crossbill",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"cw",0,0,3,0,3,0,15,6,2,0,29,0,0,31,4,0,10,0,0,290,0,0,"cw",0,35,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"White-winged Crossbill",0,0,0,"cw",0,0,0,2493,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,"cw",0,0,3,2,0,0,14,4,30,0,22,0,1,0,0,"cw",390,2,21,9,7,60,0,0,220,0,0,37,0,0,"cw",0,11,15,0,0,0,1,0,0,13,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Common Redpoll",0,0,0,348,2,10,0,8,378,0,15,1,63,2,1,0,11,0,141,0,86,0,369,0,44,0,0,0,9,162,91,0,10,0,140,203,0,11,293,18,90,0,30,"cw",320,37,890,300,2,12,26,9,22,2,84,1,52,19,137,3,34,2,0,1,43,0,20,0,33,0,0,0,50,2,9,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hoary Redpoll",0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0
"redpoll sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,127,0,0,0,0,0,0,0,1,88,0,103,0,0,0,0,0,0,3,3,0,4,0
"Pine Siskin",5,32,3,154,14,130,"cw",34,85,0,7,30,119,0,25,0,17,0,18,0,103,0,0,0,4,25,59,3,411,572,61,9,56,0,170,264,0,0,250,34,250,12,99,145,800,25,360,97,17,130,110,12,29,29,26,11,13,36,130,0,780,6,1,145,0,43,30,"cw",0,3,0,0,0,0,0,6,0,0,0,30,0,0,30,0,0,2,1,5,0,0,87,0
"American Goldfinch",887,516,677,640,832,689,902,1358,1082,948,1005,681,651,477,303,285,160,339,299,222,382,267,163,160,307,319,378,508,393,530,371,348,416,557,268,276,588,218,400,410,190,121,137,190,670,140,510,220,550,230,350,300,540,190,262,420,93,620,160,43,51,115,113,104,93,83,7,31,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,20,0,1,0,0,0,0,0
"Spinus sp. (goldfinch sp.)",0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,6,59,3,61,27,127,12,3,68,12,24,0,0,0,0,0,0,33,0,0,46,0
"Evening Grosbeak",0,6,0,"cw",0,0,0,0,"cw",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,6,116,25,9,59,10,94,67,173,57,123,0,335,47,39,77,35,110,27,86,3,8,48,1,330,0,156,5,5,3,2,"cw",2,12,10,1,15,0,"cw","cw",0,1,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0
"finch sp.",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,86,0,17,0,0,0,0,0,0,0,0,0,0,0
"House Sparrow",2326,1318,1802,1473,1663,1871,2030,2753,2639,2268,1717,2430,2597,1889,2099,1689,1503,2235,1741,1976,2481,2264,1452,1690,2051,1827,2375,3138,2311,2544,2329,2046,1865,1582,2400,1990,1400,1745,1260,2200,1570,1140,1330,1360,3000,2900,2500,2200,2900,3900,2500,3000,2900,2000,3400,3300,1250,1570,1550,1200,1400,1900,1770,2600,1500,1482,957,1157,938,1415,796,1848,1290,1212,1940,1331,987,1564,360,129,575,355,300,"cw",550,"cw","cw",0,0,0,0,0